project_id,project_name,project_type,ministry,state,district,year,total_land_required_hectares,land_acquired_hectares,land_acquired_percent,acquisition_percentage,pending_approvals,compensation_status,compensation_pending_percent,rehabilitation_status,government_approval_status,environmental_clearance,forest_clearance,legal_dispute,legal_cases,court_case_count,objection_count,affected_families,rr_completed_percent,possession_percent,planned_duration_months,population_density,urban_rural,terrain_type,flood_prone,distance_to_highway_km,distance_to_railway_km,planned_start_date,planned_end_date,actual_end_date,previous_delay_days,delay_days,delay_risk,project_status,is_flagship_project
LA-100933,Highway Project 933,Highway,Ministry of Road Transport & Highways (MoRTH/NHAI),Jammu and Kashmir,Reasi,2017,20.0,19.8,98.9,98.9,1,Substantially Disbursed,15.5,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,0,80,85.6,92.4,26,578,Rural,Plain,0,6.5,1.8,2015-01-07,2017-01-07,2017-01-07,5,100,Medium,Near Completion,False
LA-100934,Highway Project 934,Highway,Ministry of Road Transport & Highways (MoRTH/NHAI),Punjab,Amritsar,2016,29.4,10.6,36.2,36.2,3,Partially Disbursed,58.3,Not Started,Pending,Pending,Not Required,Yes,1,1,1,40,24.8,27.8,51,3872,Urban,Hilly,0,1.8,27.9,2016-01-04,2020-01-04,,63,91,Medium,Early Stage,False
LA-100934,Highway Project 934,Highway,Ministry of Road Transport & Highways (MoRTH/NHAI),Punjab,Amritsar,2017,29.4,18.3,62.2,62.2,2,Partially Disbursed,47.1,Partially Complete,Under Review,Pending,Not Required,Yes,2,2,2,40,42.6,52.4,51,3872,Urban,Hilly,0,1.8,27.9,2016-01-04,2020-01-04,,43,91,Medium,In Progress,False
LA-100934,Highway Project 934,Highway,Ministry of Road Transport & Highways (MoRTH/NHAI),Punjab,Amritsar,2018,29.4,21.4,72.7,72.7,3,Substantially Disbursed,31.3,Partially Complete,Under Review,Approved,Not Required,Yes,3,3,2,40,52.7,64.2,51,3872,Urban,Hilly,0,1.8,27.9,2016-01-04,2020-01-04,,46,91,Medium,In Progress,False
LA-100934,Highway Project 934,Highway,Ministry of Road Transport & Highways (MoRTH/NHAI),Punjab,Amritsar,2019,29.4,26.2,89.2,89.2,2,Substantially Disbursed,20.2,Partially Complete,Partially Approved,Approved,Not Required,Yes,4,4,3,40,62.9,77.0,51,3872,Urban,Hilly,0,1.8,27.9,2016-01-04,2020-01-04,,0,91,Medium,In Progress,False
LA-100934,Highway Project 934,Highway,Ministry of Road Transport & Highways (MoRTH/NHAI),Punjab,Amritsar,2020,29.4,28.3,96.3,96.3,2,Substantially Disbursed,13.2,Partially Complete,Partially Approved,Approved,Not Required,Yes,4,4,3,40,66.4,79.7,51,3872,Urban,Hilly,0,1.8,27.9,2016-01-04,2020-01-04,2020-01-04,0,91,Medium,Near Completion,False
LA-100935,Railway Project 935,Railway,Ministry of Railways,Haryana,Gurugram,2020,15.0,7.3,48.7,48.7,4,Partially Disbursed,61.6,Partially Complete,Pending,Pending,Not Required,Yes,1,1,4,191,38.4,39.7,38,4780,Urban,Hilly,0,6.1,16.5,2020-10-25,2023-10-25,,82,91,Medium,Early Stage,False
LA-100935,Railway Project 935,Railway,Ministry of Railways,Haryana,Gurugram,2021,15.0,10.5,69.7,69.7,2,Partially Disbursed,41.2,Partially Complete,Under Review,Approved,Not Required,Yes,2,2,6,191,55.5,64.4,38,4780,Urban,Hilly,0,6.1,16.5,2020-10-25,2023-10-25,,69,91,Medium,In Progress,False
LA-100935,Railway Project 935,Railway,Ministry of Railways,Haryana,Gurugram,2022,15.0,12.8,85.5,85.5,2,Substantially Disbursed,18.3,Partially Complete,Under Review,Approved,Not Required,Yes,3,3,8,191,54.3,74.2,38,4780,Urban,Hilly,0,6.1,16.5,2020-10-25,2023-10-25,,56,91,Medium,In Progress,False
LA-100935,Railway Project 935,Railway,Ministry of Railways,Haryana,Gurugram,2023,15.0,14.2,94.8,94.8,2,Substantially Disbursed,13.3,Substantially Complete,Partially Approved,Approved,Not Required,Yes,3,3,8,191,66.8,74.9,38,4780,Urban,Hilly,0,6.1,16.5,2020-10-25,2023-10-25,2023-10-25,0,91,Medium,Near Completion,False
LA-100936,Industrial Corridor Project 936,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Uttarakhand,Nainital,2016,36.9,20.3,55.0,55.0,3,Partially Disbursed,63.8,Partially Complete,Pending,Pending,Not Required,No,0,0,3,69,48.8,45.9,46,2932,Urban,Hilly,0,35.4,24.8,2016-01-06,2020-01-06,,0,47,Low,Early Stage,False
LA-100936,Industrial Corridor Project 936,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Uttarakhand,Nainital,2017,36.9,26.3,71.3,71.3,2,Partially Disbursed,35.7,Partially Complete,Under Review,Approved,Not Required,No,0,0,4,69,57.1,59.5,46,2932,Urban,Hilly,0,35.4,24.8,2016-01-06,2020-01-06,,0,47,Low,In Progress,False
LA-100936,Industrial Corridor Project 936,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Uttarakhand,Nainital,2018,36.9,34.1,92.3,92.3,2,Substantially Disbursed,15.6,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,6,69,69.0,74.7,46,2932,Urban,Hilly,0,35.4,24.8,2016-01-06,2020-01-06,,14,47,Low,In Progress,False
LA-100936,Industrial Corridor Project 936,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Uttarakhand,Nainital,2019,36.9,36.2,98.2,98.2,2,Substantially Disbursed,4.5,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,7,69,75.7,78.9,46,2932,Urban,Hilly,0,35.4,24.8,2016-01-06,2020-01-06,,3,47,Low,In Progress,False
LA-100936,Industrial Corridor Project 936,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Uttarakhand,Nainital,2020,36.9,35.6,96.6,96.6,0,Fully Disbursed,0.0,Substantially Complete,Approved,Approved,Not Required,No,0,0,7,69,76.1,78.8,46,2932,Urban,Hilly,0,35.4,24.8,2016-01-06,2020-01-06,2020-01-06,0,47,Low,Near Completion,False
LA-100937,Power Transmission Project 937,Power Transmission,Ministry of Power,Karnataka,Mysuru,2020,69.3,42.8,61.8,61.8,4,Partially Disbursed,48.4,Partially Complete,Pending,Pending,Not Required,No,0,0,2,53,51.2,57.8,37,376,Rural,Coastal,0,6.8,0.9,2020-05-19,2023-05-19,,0,46,Low,Early Stage,False
LA-100937,Power Transmission Project 937,Power Transmission,Ministry of Power,Karnataka,Mysuru,2021,69.3,54.4,78.5,78.5,3,Substantially Disbursed,29.4,Partially Complete,Under Review,Approved,Not Required,No,0,0,3,53,48.0,70.5,37,376,Rural,Coastal,0,6.8,0.9,2020-05-19,2023-05-19,,11,46,Low,In Progress,False
LA-100937,Power Transmission Project 937,Power Transmission,Ministry of Power,Karnataka,Mysuru,2022,69.3,65.4,94.4,94.4,2,Substantially Disbursed,19.3,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,4,53,77.6,85.1,37,376,Rural,Coastal,0,6.8,0.9,2020-05-19,2023-05-19,,11,46,Low,In Progress,False
LA-100937,Power Transmission Project 937,Power Transmission,Ministry of Power,Karnataka,Mysuru,2023,69.3,68.8,99.4,99.4,1,Substantially Disbursed,9.4,Substantially Complete,Approved,Approved,Not Required,No,0,0,4,53,79.4,84.6,37,376,Rural,Coastal,0,6.8,0.9,2020-05-19,2023-05-19,2023-05-19,0,46,Low,Near Completion,False
LA-100938,Irrigation Project 938,Irrigation,Ministry of Jal Shakti,Madhya Pradesh,Ujjain,2018,15.0,6.8,45.5,45.5,3,Partially Disbursed,64.1,Not Started,Pending,Not Required,Not Required,No,0,0,3,108,29.1,42.9,61,336,Rural,Hilly,0,6.2,1.4,2018-09-22,2023-09-22,,17,14,Low,Early Stage,False
LA-100938,Irrigation Project 938,Irrigation,Ministry of Jal Shakti,Madhya Pradesh,Ujjain,2019,15.0,9.9,65.7,65.7,2,Partially Disbursed,40.3,Partially Complete,Under Review,Not Required,Not Required,No,0,0,4,108,48.6,51.5,61,336,Rural,Hilly,0,6.2,1.4,2018-09-22,2023-09-22,,0,14,Low,In Progress,False
LA-100938,Irrigation Project 938,Irrigation,Ministry of Jal Shakti,Madhya Pradesh,Ujjain,2020,15.0,12.9,86.3,86.3,2,Substantially Disbursed,28.3,Partially Complete,Under Review,Not Required,Not Required,No,0,0,5,108,60.6,70.1,61,336,Rural,Hilly,0,6.2,1.4,2018-09-22,2023-09-22,,11,14,Low,In Progress,False
LA-100938,Irrigation Project 938,Irrigation,Ministry of Jal Shakti,Madhya Pradesh,Ujjain,2021,15.0,13.8,92.2,92.2,2,Substantially Disbursed,17.1,Substantially Complete,Partially Approved,Not Required,Not Required,No,0,0,6,108,78.8,79.4,61,336,Rural,Hilly,0,6.2,1.4,2018-09-22,2023-09-22,,0,14,Low,In Progress,False
LA-100938,Irrigation Project 938,Irrigation,Ministry of Jal Shakti,Madhya Pradesh,Ujjain,2022,15.0,14.8,98.7,98.7,1,Substantially Disbursed,10.2,Partially Complete,Partially Approved,Not Required,Not Required,No,0,0,7,108,66.1,77.8,61,336,Rural,Hilly,0,6.2,1.4,2018-09-22,2023-09-22,,0,14,Low,In Progress,False
LA-100938,Irrigation Project 938,Irrigation,Ministry of Jal Shakti,Madhya Pradesh,Ujjain,2023,15.0,14.4,95.7,95.7,1,Substantially Disbursed,16.4,Partially Complete,Approved,Not Required,Not Required,No,0,0,7,108,65.9,81.7,61,336,Rural,Hilly,0,6.2,1.4,2018-09-22,2023-09-22,2023-09-22,18,14,Low,Near Completion,False
LA-100939,Airport Project 939,Airport,Ministry of Civil Aviation (AAI),Delhi,New Delhi,2022,31.2,13.5,43.2,43.2,4,Partially Disbursed,52.4,Partially Complete,Pending,Pending,Not Required,No,0,0,3,100,33.7,38.1,54,6752,Urban,Forested,0,10.5,5.7,2022-04-08,2025-04-08,,65,96,Medium,Early Stage,False
LA-100939,Airport Project 939,Airport,Ministry of Civil Aviation (AAI),Delhi,New Delhi,2023,31.2,21.6,69.2,69.2,3,Partially Disbursed,40.5,Partially Complete,Under Review,Approved,Not Required,No,0,0,4,100,42.5,52.6,54,6752,Urban,Forested,0,10.5,5.7,2022-04-08,2025-04-08,,49,96,Medium,In Progress,False
LA-100939,Airport Project 939,Airport,Ministry of Civil Aviation (AAI),Delhi,New Delhi,2024,31.2,28.9,92.7,92.7,2,Substantially Disbursed,24.4,Substantially Complete,Under Review,Approved,Not Required,No,0,0,6,100,76.6,79.9,54,6752,Urban,Forested,0,10.5,5.7,2022-04-08,2025-04-08,,40,96,Medium,In Progress,False
LA-100939,Airport Project 939,Airport,Ministry of Civil Aviation (AAI),Delhi,New Delhi,2025,31.2,31.2,100.0,100.0,1,Substantially Disbursed,16.1,Partially Complete,Partially Approved,Approved,Not Required,No,0,0,6,100,60.1,75.9,54,6752,Urban,Forested,0,10.5,5.7,2022-04-08,2025-04-08,2025-04-08,0,96,Medium,Near Completion,False
LA-100940,Irrigation Project 940,Irrigation,Ministry of Jal Shakti,Assam,Dibrugarh,2018,17.8,3.3,18.5,18.5,3,Not Started,77.9,Not Started,Pending,Not Required,Not Required,No,0,0,1,130,15.2,13.9,61,1264,Rural,Forested,0,12.6,17.2,2018-01-02,2023-01-02,,316,366,High,Early Stage,False
LA-100940,Irrigation Project 940,Irrigation,Ministry of Jal Shakti,Assam,Dibrugarh,2019,17.8,6.7,37.9,37.9,3,Partially Disbursed,66.6,Not Started,Pending,Not Required,Not Required,No,0,0,1,130,30.1,31.6,61,1264,Rural,Forested,0,12.6,17.2,2018-01-02,2023-01-02,,272,366,High,In Progress,False
LA-100940,Irrigation Project 940,Irrigation,Ministry of Jal Shakti,Assam,Dibrugarh,2020,17.8,8.3,46.7,46.7,3,Not Started,67.0,Not Started,Pending,Not Required,Not Required,No,0,0,2,130,28.8,41.5,61,1264,Rural,Forested,0,12.6,17.2,2018-01-02,2023-01-02,,198,366,High,In Progress,False
LA-100940,Irrigation Project 940,Irrigation,Ministry of Jal Shakti,Assam,Dibrugarh,2021,17.8,10.6,59.6,59.6,4,Partially Disbursed,51.6,Partially Complete,Pending,Not Required,Not Required,No,0,0,2,130,46.2,46.6,61,1264,Rural,Forested,0,12.6,17.2,2018-01-02,2023-01-02,,155,366,High,In Progress,False
LA-100940,Irrigation Project 940,Irrigation,Ministry of Jal Shakti,Assam,Dibrugarh,2022,17.8,11.3,63.7,63.7,3,Partially Disbursed,43.4,Partially Complete,Under Review,Not Required,Not Required,No,0,0,3,130,40.5,59.2,61,1264,Rural,Forested,0,12.6,17.2,2018-01-02,2023-01-02,,133,366,High,In Progress,False
LA-100940,Irrigation Project 940,Irrigation,Ministry of Jal Shakti,Assam,Dibrugarh,2023,17.8,12.4,69.8,69.8,3,Partially Disbursed,45.7,Partially Complete,Under Review,Not Required,Not Required,No,0,0,3,130,50.8,60.9,61,1264,Rural,Forested,0,12.6,17.2,2018-01-02,2023-01-02,,49,366,High,In Progress,False
LA-100940,Irrigation Project 940,Irrigation,Ministry of Jal Shakti,Assam,Dibrugarh,2024,17.8,14.3,80.5,80.5,2,Substantially Disbursed,26.3,Partially Complete,Under Review,Not Required,Not Required,No,0,0,3,130,66.0,62.5,61,1264,Rural,Forested,0,12.6,17.2,2018-01-02,2023-01-02,2024-01-02,0,366,High,In Progress,False
LA-100941,Industrial Corridor Project 941,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Himachal Pradesh,Kangra,2023,40.1,33.2,82.7,82.7,3,Substantially Disbursed,26.8,Partially Complete,Under Review,Approved,Not Required,No,0,0,3,52,62.0,69.7,16,264,Rural,Forested,0,12.7,12.1,2023-08-06,2024-08-06,,6,56,Low,Early Stage,False
LA-100941,Industrial Corridor Project 941,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Himachal Pradesh,Kangra,2024,40.1,38.0,94.8,94.8,1,Substantially Disbursed,3.5,Substantially Complete,Approved,Approved,Not Required,No,0,0,4,52,67.5,75.7,16,264,Rural,Forested,0,12.7,12.1,2023-08-06,2024-08-06,2024-08-06,0,56,Low,Near Completion,False
LA-100942,Irrigation Project 942,Irrigation,Ministry of Jal Shakti,Uttarakhand,Haridwar,2023,15.0,11.1,73.8,73.8,3,Partially Disbursed,47.8,Partially Complete,Under Review,Not Required,Pending,No,0,0,3,47,66.4,59.6,76,1675,Urban,Plain,1,1.7,0.8,2023-09-20,2025-09-20,,12,45,Low,Early Stage,False
LA-100942,Irrigation Project 942,Irrigation,Ministry of Jal Shakti,Uttarakhand,Haridwar,2024,15.0,12.6,84.0,84.0,2,Substantially Disbursed,27.5,Partially Complete,Partially Approved,Not Required,Approved,No,0,0,4,47,57.3,63.6,76,1675,Urban,Plain,1,1.7,0.8,2023-09-20,2025-09-20,,1,45,Low,In Progress,False
LA-100942,Irrigation Project 942,Irrigation,Ministry of Jal Shakti,Uttarakhand,Haridwar,2025,15.0,14.5,96.6,96.6,0,Substantially Disbursed,10.1,Partially Complete,Approved,Not Required,Approved,No,0,0,5,47,58.0,89.1,76,1675,Urban,Plain,1,1.7,0.8,2023-09-20,2025-09-20,2025-09-20,0,45,Low,Near Completion,False
LA-100943,Highway Project 943,Highway,Ministry of Road Transport & Highways (MoRTH/NHAI),Haryana,Gurugram,2023,17.3,12.6,72.8,72.8,2,Partially Disbursed,40.8,Partially Complete,Under Review,Approved,Not Required,No,0,0,4,145,46.3,60.9,12,2225,Urban,Plain,0,8.1,6.9,2023-09-12,2024-09-12,,90,112,Medium,Early Stage,False
LA-100943,Highway Project 943,Highway,Ministry of Road Transport & Highways (MoRTH/NHAI),Haryana,Gurugram,2024,17.3,16.0,92.7,92.7,1,Substantially Disbursed,18.1,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,6,145,70.6,70.4,12,2225,Urban,Plain,0,8.1,6.9,2023-09-12,2024-09-12,2024-09-12,10,112,Medium,Near Completion,False
LA-100944,Irrigation Project 944,Irrigation,Ministry of Jal Shakti,Delhi,Dwarka,2020,15.0,3.3,22.3,22.3,4,Not Started,89.5,Not Started,Pending,Not Required,Not Required,No,0,0,2,71,14.3,20.0,81,5541,Urban,Plain,0,7.9,61.4,2020-09-05,2025-09-05,,447,547,High,Early Stage,False
LA-100944,Irrigation Project 944,Irrigation,Ministry of Jal Shakti,Delhi,Dwarka,2021,15.0,6.2,41.5,41.5,3,Partially Disbursed,64.2,Not Started,Pending,Not Required,Not Required,No,0,0,3,71,32.5,37.5,81,5541,Urban,Plain,0,7.9,61.4,2020-09-05,2025-09-05,,366,547,High,In Progress,False
LA-100944,Irrigation Project 944,Irrigation,Ministry of Jal Shakti,Delhi,Dwarka,2022,15.0,9.0,60.2,60.2,3,Partially Disbursed,59.1,Partially Complete,Pending,Not Required,Not Required,No,0,0,4,71,40.8,53.0,81,5541,Urban,Plain,0,7.9,61.4,2020-09-05,2025-09-05,,283,547,High,In Progress,False
LA-100944,Irrigation Project 944,Irrigation,Ministry of Jal Shakti,Delhi,Dwarka,2023,15.0,9.9,66.2,66.2,2,Partially Disbursed,45.0,Partially Complete,Under Review,Not Required,Not Required,No,0,0,5,71,45.8,55.0,81,5541,Urban,Plain,0,7.9,61.4,2020-09-05,2025-09-05,,177,547,High,In Progress,False
LA-100944,Irrigation Project 944,Irrigation,Ministry of Jal Shakti,Delhi,Dwarka,2024,15.0,10.6,70.6,70.6,2,Substantially Disbursed,33.1,Partially Complete,Under Review,Not Required,Not Required,No,0,0,6,71,53.9,56.2,81,5541,Urban,Plain,0,7.9,61.4,2020-09-05,2025-09-05,,87,547,High,In Progress,False
LA-100944,Irrigation Project 944,Irrigation,Ministry of Jal Shakti,Delhi,Dwarka,2025,15.0,11.6,77.0,77.0,2,Substantially Disbursed,30.7,Partially Complete,Under Review,Not Required,Not Required,No,0,0,6,71,62.3,65.7,81,5541,Urban,Plain,0,7.9,61.4,2020-09-05,2025-09-05,2025-09-05,0,547,High,In Progress,False
LA-100945,Power Transmission Project 945,Power Transmission,Ministry of Power,Chhattisgarh,Bastar,2023,15.0,8.7,57.7,57.7,3,Partially Disbursed,51.1,Partially Complete,Pending,Pending,Not Required,No,0,0,2,115,44.2,49.9,58,646,Rural,Hilly,0,53.7,23.3,2023-04-24,2025-04-24,,52,91,Medium,Early Stage,False
LA-100945,Power Transmission Project 945,Power Transmission,Ministry of Power,Chhattisgarh,Bastar,2024,15.0,12.0,80.0,80.0,3,Partially Disbursed,40.2,Partially Complete,Under Review,Approved,Not Required,No,0,0,3,115,57.1,75.2,58,646,Rural,Hilly,0,53.7,23.3,2023-04-24,2025-04-24,,26,91,Medium,In Progress,False
LA-100945,Power Transmission Project 945,Power Transmission,Ministry of Power,Chhattisgarh,Bastar,2025,15.0,13.4,89.1,89.1,2,Substantially Disbursed,16.8,Partially Complete,Partially Approved,Approved,Not Required,No,0,0,3,115,64.5,73.6,58,646,Rural,Hilly,0,53.7,23.3,2023-04-24,2025-04-24,2025-04-24,0,91,Medium,Near Completion,False
LA-100946,Metro Project 946,Metro,Ministry of Housing & Urban Affairs,Himachal Pradesh,Kangra,2022,15.0,11.6,77.5,77.5,2,Substantially Disbursed,22.8,Substantially Complete,Under Review,Not Required,Not Required,No,0,0,5,107,68.7,69.5,12,2907,Urban,Plain,0,3.0,12.7,2022-07-11,2023-07-11,,2,75,Low,Early Stage,False
LA-100946,Metro Project 946,Metro,Ministry of Housing & Urban Affairs,Himachal Pradesh,Kangra,2023,15.0,15.0,100.0,100.0,0,Substantially Disbursed,7.7,Substantially Complete,Approved,Not Required,Not Required,No,0,0,7,107,68.2,76.6,12,2907,Urban,Plain,0,3.0,12.7,2022-07-11,2023-07-11,2023-07-11,0,75,Low,Near Completion,False
LA-100947,Industrial Corridor Project 947,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Odisha,Rourkela,2018,15.0,7.9,52.7,52.7,4,Partially Disbursed,56.2,Not Started,Pending,Pending,Not Required,No,0,0,1,38,33.2,47.5,41,561,Rural,Coastal,0,10.3,8.7,2018-06-09,2021-06-09,,9,34,Low,Early Stage,False
LA-100947,Industrial Corridor Project 947,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Odisha,Rourkela,2019,15.0,12.9,86.2,86.2,2,Substantially Disbursed,23.4,Substantially Complete,Under Review,Approved,Not Required,No,0,0,1,38,74.7,79.0,41,561,Rural,Coastal,0,10.3,8.7,2018-06-09,2021-06-09,,0,34,Low,In Progress,False
LA-100947,Industrial Corridor Project 947,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Odisha,Rourkela,2020,15.0,13.9,92.9,92.9,2,Substantially Disbursed,19.0,Partially Complete,Partially Approved,Approved,Not Required,No,0,0,2,38,56.4,83.9,41,561,Rural,Coastal,0,10.3,8.7,2018-06-09,2021-06-09,,5,34,Low,In Progress,False
LA-100947,Industrial Corridor Project 947,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Odisha,Rourkela,2021,15.0,14.9,99.2,99.2,0,Substantially Disbursed,12.6,Substantially Complete,Approved,Approved,Not Required,No,0,0,2,38,81.6,86.0,41,561,Rural,Coastal,0,10.3,8.7,2018-06-09,2021-06-09,2021-06-09,0,34,Low,Near Completion,False
LA-100948,Airport Project 948,Airport,Ministry of Civil Aviation (AAI),Jharkhand,Jamshedpur,2023,21.3,14.6,68.5,68.5,3,Partially Disbursed,45.0,Partially Complete,Under Review,Pending,Pending,No,0,0,1,47,58.0,59.3,31,166,Rural,Plain,0,1.3,10.0,2023-07-21,2025-07-21,,18,53,Low,Early Stage,False
LA-100948,Airport Project 948,Airport,Ministry of Civil Aviation (AAI),Jharkhand,Jamshedpur,2024,21.3,18.9,88.8,88.8,2,Substantially Disbursed,13.0,Partially Complete,Partially Approved,Approved,Approved,No,0,0,1,47,58.4,80.5,31,166,Rural,Plain,0,1.3,10.0,2023-07-21,2025-07-21,,6,53,Low,In Progress,False
LA-100948,Airport Project 948,Airport,Ministry of Civil Aviation (AAI),Jharkhand,Jamshedpur,2025,21.3,21.3,100.0,100.0,0,Substantially Disbursed,8.1,Substantially Complete,Approved,Approved,Approved,No,0,0,1,47,82.6,84.3,31,166,Rural,Plain,0,1.3,10.0,2023-07-21,2025-07-21,2025-07-21,8,53,Low,Near Completion,False
LA-100949,Power Transmission Project 949,Power Transmission,Ministry of Power,West Bengal,Kolkata,2018,15.0,2.9,19.6,19.6,4,Not Started,85.6,Not Started,Pending,Pending,Not Required,No,0,0,1,68,12.8,16.9,63,3723,Urban,Plain,0,0.2,31.5,2018-08-19,2023-08-19,,306,366,High,Early Stage,False
LA-100949,Power Transmission Project 949,Power Transmission,Ministry of Power,West Bengal,Kolkata,2019,15.0,5.8,38.9,38.9,3,Not Started,68.3,Not Started,Pending,Pending,Not Required,No,0,0,2,68,32.6,30.3,63,3723,Urban,Plain,0,0.2,31.5,2018-08-19,2023-08-19,,277,366,High,In Progress,False
LA-100949,Power Transmission Project 949,Power Transmission,Ministry of Power,West Bengal,Kolkata,2020,15.0,6.9,45.7,45.7,4,Partially Disbursed,51.7,Partially Complete,Pending,Pending,Not Required,No,0,0,3,68,33.7,43.3,63,3723,Urban,Plain,0,0.2,31.5,2018-08-19,2023-08-19,,210,366,High,In Progress,False
LA-100949,Power Transmission Project 949,Power Transmission,Ministry of Power,West Bengal,Kolkata,2021,15.0,7.9,52.6,52.6,4,Partially Disbursed,53.3,Partially Complete,Pending,Pending,Not Required,No,0,0,3,68,43.1,40.0,63,3723,Urban,Plain,0,0.2,31.5,2018-08-19,2023-08-19,,187,366,High,In Progress,False
LA-100949,Power Transmission Project 949,Power Transmission,Ministry of Power,West Bengal,Kolkata,2022,15.0,9.8,65.5,65.5,2,Partially Disbursed,38.7,Partially Complete,Under Review,Pending,Not Required,No,0,0,4,68,52.4,57.1,63,3723,Urban,Plain,0,0.2,31.5,2018-08-19,2023-08-19,,96,366,High,In Progress,False
LA-100949,Power Transmission Project 949,Power Transmission,Ministry of Power,West Bengal,Kolkata,2023,15.0,11.0,73.4,73.4,2,Partially Disbursed,47.3,Partially Complete,Under Review,Approved,Not Required,No,0,0,4,68,50.1,67.1,63,3723,Urban,Plain,0,0.2,31.5,2018-08-19,2023-08-19,,63,366,High,In Progress,False
LA-100949,Power Transmission Project 949,Power Transmission,Ministry of Power,West Bengal,Kolkata,2024,15.0,11.6,77.1,77.1,2,Partially Disbursed,38.1,Substantially Complete,Under Review,Approved,Not Required,No,0,0,4,68,68.1,69.9,63,3723,Urban,Plain,0,0.2,31.5,2018-08-19,2023-08-19,2024-08-19,0,366,High,In Progress,False
LA-100950,Railway Project 950,Railway,Ministry of Railways,Jammu and Kashmir,Srinagar,2017,15.0,10.3,68.4,68.4,4,Partially Disbursed,46.5,Partially Complete,Pending,Pending,Not Required,No,0,0,1,94,60.1,59.2,25,1054,Rural,Riverine,0,4.5,1.4,2017-07-16,2019-07-16,,63,91,Medium,Early Stage,False
LA-100950,Railway Project 950,Railway,Ministry of Railways,Jammu and Kashmir,Srinagar,2018,15.0,12.4,82.6,82.6,3,Substantially Disbursed,29.2,Partially Complete,Under Review,Approved,Not Required,No,0,0,2,94,58.6,69.3,25,1054,Rural,Riverine,0,4.5,1.4,2017-07-16,2019-07-16,,35,91,Medium,In Progress,False
LA-100950,Railway Project 950,Railway,Ministry of Railways,Jammu and Kashmir,Srinagar,2019,15.0,13.5,89.7,89.7,1,Substantially Disbursed,17.4,Partially Complete,Partially Approved,Approved,Not Required,No,0,0,2,94,57.1,71.4,25,1054,Rural,Riverine,0,4.5,1.4,2017-07-16,2019-07-16,2019-07-16,0,91,Medium,Near Completion,False
LA-100951,Metro Project 951,Metro,Ministry of Housing & Urban Affairs,Kerala,Kozhikode,2021,46.7,33.4,71.4,71.4,2,Partially Disbursed,45.2,Partially Complete,Under Review,Not Required,Not Required,No,0,0,2,145,57.8,57.5,21,532,Rural,Plain,0,1.2,7.7,2021-03-05,2023-03-05,,7,43,Low,Early Stage,False
LA-100951,Metro Project 951,Metro,Ministry of Housing & Urban Affairs,Kerala,Kozhikode,2022,46.7,43.1,92.2,92.2,2,Substantially Disbursed,22.8,Partially Complete,Partially Approved,Not Required,Not Required,No,0,0,3,145,66.5,72.4,21,532,Rural,Plain,0,1.2,7.7,2021-03-05,2023-03-05,,1,43,Low,In Progress,False
LA-100951,Metro Project 951,Metro,Ministry of Housing & Urban Affairs,Kerala,Kozhikode,2023,46.7,45.0,96.4,96.4,0,Substantially Disbursed,4.2,Substantially Complete,Approved,Not Required,Not Required,No,0,0,3,145,74.3,84.8,21,532,Rural,Plain,0,1.2,7.7,2021-03-05,2023-03-05,2023-03-05,4,43,Low,Near Completion,False
LA-100952,Railway Project 952,Railway,Ministry of Railways,Bihar,Bhagalpur,2015,15.0,7.1,47.5,47.5,4,Partially Disbursed,52.1,Partially Complete,Pending,Pending,Not Required,No,0,0,2,66,39.6,41.4,60,636,Rural,Coastal,1,3.4,43.8,2015-02-26,2020-02-26,,8,90,Low,Early Stage,False
LA-100952,Railway Project 952,Railway,Ministry of Railways,Bihar,Bhagalpur,2016,15.0,10.3,68.9,68.9,2,Partially Disbursed,52.4,Partially Complete,Under Review,Pending,Not Required,No,0,0,3,66,46.1,64.3,60,636,Rural,Coastal,1,3.4,43.8,2015-02-26,2020-02-26,,1,90,Low,In Progress,False
LA-100952,Railway Project 952,Railway,Ministry of Railways,Bihar,Bhagalpur,2017,15.0,12.7,84.6,84.6,2,Substantially Disbursed,15.0,Partially Complete,Under Review,Approved,Not Required,No,0,0,4,66,55.9,74.4,60,636,Rural,Coastal,1,3.4,43.8,2015-02-26,2020-02-26,,4,90,Low,In Progress,False
