project_id,state,project_type,total_land_required_hectares,land_acquired_percent,pending_approvals,compensation_pending_percent,legal_cases,affected_families,rr_completed_percent,possession_percent,planned_duration_months,environmental_clearance,forest_clearance,previous_delay_days,delay_days,delay_risk,project_status,year,district,project_name,project_reference,data_provenance,ministry,key_event,urban_rural,forest_district,compensation_status,rehabilitation_status,objection_count,project_completion_status
LA-200607,Maharashtra,Railway,15,89,2,37.8,0,91,55.5,64.8,55,Approved,Not Required,102,143,Medium,Near Completion,2023,Nashik,Railway Development Project 607,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Urban,No,Partially Disbursed,Partially Complete,19,Completed
LA-200607,Maharashtra,Railway,15,100,1,30.4,0,91,71.7,73.3,55,Approved,Not Required,89,143,Medium,Completed,2024,Nashik,Railway Development Project 607,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Urban,No,Substantially Disbursed,Substantially Complete,19,Completed
LA-200608,Maharashtra,Railway,40.8,5.3,3,91,0,136,3.7,4.8,23,Pending,Not Required,0,0,Low,Early Stage,2022,Thane,Railway Development Project 608,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Notification Issued,Urban,No,Not Started,Not Started,0,Ongoing
LA-200608,Maharashtra,Railway,40.8,23.4,4,83.3,0,136,14.4,22,23,Pending,Not Required,0,0,Low,In Progress,2023,Thane,Railway Development Project 608,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Compensation Initiated,Urban,No,Not Started,Not Started,2,Ongoing
LA-200608,Maharashtra,Railway,40.8,29.3,3,76.4,0,136,26.2,27.8,23,Pending,Not Required,0,0,Low,In Progress,2024,Thane,Railway Development Project 608,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Urban,No,Not Started,Not Started,2,Ongoing
LA-200608,Maharashtra,Railway,40.8,46.5,0,59.4,0,136,39.7,44.1,23,Approved,Not Required,0,0,Low,In Progress,2025,Thane,Railway Development Project 608,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Urban,No,Partially Disbursed,Partially Complete,2,Ongoing
LA-200609,Karnataka,Railway,21.8,17.9,0,83.9,0,46,14.7,13.4,36,Pending,Not Required,0,0,Low,Early Stage,2021,Hubballi,Railway Development Project 609,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Notification Issued,Rural,No,Not Started,Not Started,0,Ongoing
LA-200609,Karnataka,Railway,21.8,28.1,0,74.4,0,46,20.5,20.5,36,Pending,Not Required,0,0,Low,In Progress,2022,Hubballi,Railway Development Project 609,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Compensation Initiated,Rural,No,Not Started,Not Started,0,Ongoing
LA-200609,Karnataka,Railway,21.8,52.2,0,56.8,0,46,42.5,44.3,36,Approved,Not Required,0,0,Low,In Progress,2023,Hubballi,Railway Development Project 609,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Rural,No,Partially Disbursed,Partially Complete,0,Ongoing
LA-200609,Karnataka,Railway,21.8,62.3,0,41.2,0,46,47.2,55.4,36,Approved,Not Required,0,0,Low,In Progress,2025,Hubballi,Railway Development Project 609,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Rural,No,Partially Disbursed,Partially Complete,0,Ongoing
LA-200610,Assam,Power Transmission,16.1,3,0,97.4,0,107,1.8,2.3,51,Pending,Pending,0,547,High,Early Stage,2023,Silchar,Power Transmission Development Project 610,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Administrative Review,Rural,No,Not Started,Not Started,0,Ongoing
LA-200610,Assam,Power Transmission,16.1,15,3,85.7,0,107,11.3,10.8,51,Approved,Approved,263,547,High,In Progress,2024,Silchar,Power Transmission Development Project 610,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Forest Clearance Received,Rural,No,Not Started,Not Started,0,Ongoing
LA-200610,Assam,Power Transmission,16.1,20.7,4,73.9,0,107,15.8,15,51,Pending,Pending,492,547,High,In Progress,2025,Silchar,Power Transmission Development Project 610,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Compensation Initiated,Rural,No,Not Started,Not Started,0,Ongoing
LA-200611,Odisha,Power Transmission,38.7,0.1,0,98.5,0,86,0.1,0.1,56,Pending,Pending,43,268,Medium,Early Stage,2021,Rourkela,Power Transmission Development Project 611,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Forest Clearance Pending,Rural,No,Not Started,Not Started,0,Ongoing
LA-200611,Odisha,Power Transmission,38.7,18.8,0,91,0,86,11.3,17.4,56,Approved,Approved,74,268,Medium,In Progress,2022,Rourkela,Power Transmission Development Project 611,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Forest Clearance Received,Rural,No,Not Started,Not Started,0,Ongoing
LA-200611,Odisha,Power Transmission,38.7,32,0,85.1,0,86,17.9,23.8,56,Pending,Pending,145,268,Medium,In Progress,2023,Rourkela,Power Transmission Development Project 611,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Compensation Initiated,Rural,No,Not Started,Not Started,0,Ongoing
LA-200611,Odisha,Power Transmission,38.7,44.9,2,75.4,0,86,35.5,32.3,56,Approved,Approved,213,268,Medium,In Progress,2024,Rourkela,Power Transmission Development Project 611,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Rural,No,Not Started,Partially Complete,0,Ongoing
LA-200611,Odisha,Power Transmission,38.7,52.5,0,66.5,0,86,37.1,48.2,56,Approved,Approved,268,268,Medium,In Progress,2025,Rourkela,Power Transmission Development Project 611,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Rural,No,Partially Disbursed,Partially Complete,0,Ongoing
LA-200612,Rajasthan,Highway,15,0,3,97.8,0,91,0,0,41,Approved,Not Required,0,8,Low,Early Stage,2023,Kota,Highway Development Project 612,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Received,Rural,No,Not Started,Not Started,0,Ongoing
LA-200612,Rajasthan,Highway,15,36,2,89.6,0,91,31.7,29.4,41,Approved,Not Required,0,8,Low,In Progress,2024,Kota,Highway Development Project 612,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Compensation Initiated,Rural,No,Not Started,Not Started,0,Ongoing
LA-200612,Rajasthan,Highway,15,52.5,1,79.5,0,91,45.9,45.8,41,Approved,Not Required,0,8,Low,In Progress,2025,Kota,Highway Development Project 612,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Not Started,Partially Complete,0,Ongoing
LA-200613,Telangana,Irrigation,44.7,6.8,0,82.9,0,87,4.8,5.3,51,Not Required,Not Required,32,457,High,Early Stage,2023,Nizamabad,Irrigation Development Project 613,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Notification Issued,Rural,No,Not Started,Not Started,3,Ongoing
LA-200613,Telangana,Irrigation,44.7,7.7,2,78.4,3,87,6.2,7.1,51,Not Required,Not Required,223,457,High,In Progress,2024,Nizamabad,Irrigation Development Project 613,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Litigation Begins,Rural,No,Not Started,Not Started,5,Ongoing
LA-200613,Telangana,Irrigation,44.7,9.9,4,74.5,4,87,5.5,8.4,51,Not Required,Not Required,428,457,High,In Progress,2025,Nizamabad,Irrigation Development Project 613,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Court Stay,Rural,No,Not Started,Not Started,5,Ongoing
LA-200614,Jammu and Kashmir,Railway,15,15.5,2,93.4,0,32,10.3,11.3,40,Pending,Not Required,0,75,Low,Early Stage,2015,Reasi,Railway Development Project 614,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Notification Issued,Rural,No,Not Started,Not Started,0,Completed
LA-200614,Jammu and Kashmir,Railway,15,24.7,3,87.9,0,32,21.7,22.1,40,Pending,Not Required,0,75,Low,In Progress,2016,Reasi,Railway Development Project 614,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Rural,No,Not Started,Not Started,0,Completed
LA-200614,Jammu and Kashmir,Railway,15,33,0,82.3,0,32,26.5,24.8,40,Pending,Not Required,0,75,Low,In Progress,2017,Reasi,Railway Development Project 614,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Compensation Initiated,Rural,No,Not Started,Not Started,0,Completed
LA-200614,Jammu and Kashmir,Railway,15,47.1,2,78.4,0,32,29.6,37,40,Approved,Not Required,53,75,Low,In Progress,2018,Reasi,Railway Development Project 614,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Rural,No,Not Started,Not Started,0,Completed
LA-200614,Jammu and Kashmir,Railway,15,65.6,0,67.5,0,32,41.9,55.3,40,Approved,Not Required,15,75,Low,In Progress,2019,Reasi,Railway Development Project 614,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Rural,No,Not Started,Partially Complete,1,Completed
LA-200614,Jammu and Kashmir,Railway,15,75.8,0,60.9,0,32,66,70.4,40,Approved,Not Required,30,75,Low,In Progress,2021,Reasi,Railway Development Project 614,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,No,Partially Disbursed,Partially Complete,1,Completed
LA-200614,Jammu and Kashmir,Railway,15,92.2,1,55.3,0,32,56.4,71.8,40,Approved,Not Required,53,75,Low,Near Completion,2022,Reasi,Railway Development Project 614,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,No,Partially Disbursed,Partially Complete,1,Completed
LA-200614,Jammu and Kashmir,Railway,15,100,0,43.9,0,32,55.2,93.1,40,Approved,Not Required,66,75,Low,Completed,2023,Reasi,Railway Development Project 614,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,No,Partially Disbursed,Partially Complete,4,Completed
LA-200615,Bihar,Railway,22.3,18.2,0,88.7,0,110,11.9,17.3,56,Pending,Not Required,0,0,Low,Early Stage,2016,Patna,Railway Development Project 615,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Notification Issued,Rural,No,Not Started,Not Started,0,Completed
LA-200615,Bihar,Railway,22.3,61.3,0,78.1,0,110,54.3,55,56,Approved,Not Required,0,0,Low,In Progress,2018,Patna,Railway Development Project 615,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Rural,No,Not Started,Partially Complete,0,Completed
LA-200615,Bihar,Railway,22.3,91.4,0,66.2,0,110,81.6,68.6,56,Approved,Not Required,0,0,Low,Near Completion,2019,Patna,Railway Development Project 615,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Rural,No,Partially Disbursed,Substantially Complete,0,Completed
LA-200615,Bihar,Railway,22.3,100,0,54.1,0,110,58.5,77,56,Approved,Not Required,0,0,Low,Completed,2020,Patna,Railway Development Project 615,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,No,Partially Disbursed,Partially Complete,0,Completed
LA-200616,Himachal Pradesh,Highway,15,11.5,4,93.1,0,63,8.9,9.8,50,Pending,Not Required,3,49,Low,Early Stage,2015,Shimla,Highway Development Project 616,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Notification Issued,Rural,No,Not Started,Not Started,0,Completed
LA-200616,Himachal Pradesh,Highway,15,22.1,4,79.2,0,63,17.7,20.8,50,Pending,Not Required,29,49,Low,In Progress,2016,Shimla,Highway Development Project 616,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Compensation Initiated,Rural,No,Not Started,Not Started,0,Completed
LA-200616,Himachal Pradesh,Highway,15,23.6,4,77.7,0,63,19.2,21.4,50,Approved,Not Required,22,49,Low,In Progress,2017,Shimla,Highway Development Project 616,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Received,Rural,No,Not Started,Not Started,0,Completed
LA-200616,Himachal Pradesh,Highway,15,67.7,2,63.3,0,63,57.6,53,50,Approved,Not Required,2,49,Low,In Progress,2018,Shimla,Highway Development Project 616,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Partially Disbursed,Partially Complete,0,Completed
LA-200616,Himachal Pradesh,Highway,15,82.3,1,55.1,0,63,58.5,66.1,50,Approved,Not Required,0,49,Low,Near Completion,2019,Shimla,Highway Development Project 616,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Partially Disbursed,Partially Complete,0,Completed
LA-200616,Himachal Pradesh,Highway,15,100,1,41.5,0,63,82.4,93.9,50,Approved,Not Required,35,49,Low,Completed,2020,Shimla,Highway Development Project 616,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),No Major Update,Rural,No,Partially Disbursed,Substantially Complete,0,Completed
LA-200617,Rajasthan,Industrial Corridor,24.4,20.2,1,93,0,72,18.1,14.5,61,Pending,Not Required,0,78,Low,Early Stage,2018,Kota,Industrial Corridor Development Project 617,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Notification Issued,Rural,No,Not Started,Not Started,3,Completed
LA-200617,Rajasthan,Industrial Corridor,24.4,33.7,2,85.9,0,72,22.2,29.8,61,Pending,Not Required,25,78,Low,In Progress,2019,Kota,Industrial Corridor Development Project 617,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Compensation Initiated,Rural,No,Not Started,Not Started,3,Completed
LA-200617,Rajasthan,Industrial Corridor,24.4,36.3,2,83.1,0,72,21.7,31.7,61,Approved,Not Required,30,78,Low,In Progress,2020,Kota,Industrial Corridor Development Project 617,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Environmental Clearance Received,Rural,No,Not Started,Not Started,3,Completed
LA-200617,Rajasthan,Industrial Corridor,24.4,52.2,2,72.4,0,72,33.2,47.5,61,Approved,Not Required,45,78,Low,In Progress,2021,Kota,Industrial Corridor Development Project 617,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Routine Progress,Rural,No,Not Started,Not Started,3,Completed
LA-200617,Rajasthan,Industrial Corridor,24.4,65.8,0,55.2,0,72,37.1,60.4,61,Approved,Not Required,1,78,Low,In Progress,2022,Kota,Industrial Corridor Development Project 617,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),No Major Update,Rural,No,Partially Disbursed,Partially Complete,3,Completed
LA-200617,Rajasthan,Industrial Corridor,24.4,89.4,2,42.4,0,72,65.3,77.4,61,Approved,Not Required,29,78,Low,Near Completion,2023,Kota,Industrial Corridor Development Project 617,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),No Major Update,Rural,No,Partially Disbursed,Partially Complete,3,Completed
LA-200617,Rajasthan,Industrial Corridor,24.4,100,0,25.8,0,72,77,84.7,61,Approved,Not Required,78,78,Low,Completed,2024,Kota,Industrial Corridor Development Project 617,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),No Major Update,Rural,No,Substantially Disbursed,Substantially Complete,3,Completed
LA-200618,West Bengal,Railway,15.5,6.3,0,94.8,0,180,4.9,5.9,59,Pending,Not Required,0,0,Low,Early Stage,2018,Durgapur,Railway Development Project 618,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Notification Issued,Rural,No,Not Started,Not Started,0,Ongoing
LA-200618,West Bengal,Railway,15.5,12.7,2,90.1,0,180,7.9,9.3,59,Pending,Not Required,0,0,Low,In Progress,2019,Durgapur,Railway Development Project 618,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,No,Not Started,Not Started,0,Ongoing
LA-200618,West Bengal,Railway,15.5,22.8,0,86.2,0,180,17,20.6,59,Pending,Not Required,0,0,Low,In Progress,2020,Durgapur,Railway Development Project 618,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Compensation Initiated,Rural,No,Not Started,Not Started,0,Ongoing
LA-200618,West Bengal,Railway,15.5,32.3,3,84,0,180,22.9,23.4,59,Pending,Not Required,0,0,Low,In Progress,2021,Durgapur,Railway Development Project 618,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,No,Not Started,Not Started,0,Ongoing
LA-200618,West Bengal,Railway,15.5,49.8,0,78.8,0,180,38.9,47.2,59,Approved,Not Required,0,0,Low,In Progress,2022,Durgapur,Railway Development Project 618,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,No,Not Started,Partially Complete,0,Ongoing
LA-200618,West Bengal,Railway,15.5,62.4,0,73.9,0,180,38.7,47.6,59,Approved,Not Required,0,0,Low,In Progress,2023,Durgapur,Railway Development Project 618,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,No,Not Started,Partially Complete,0,Ongoing
LA-200618,West Bengal,Railway,15.5,76.6,0,71.2,0,180,46.6,65.8,59,Approved,Not Required,0,0,Low,In Progress,2024,Durgapur,Railway Development Project 618,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,No,Not Started,Partially Complete,0,Ongoing
LA-200618,West Bengal,Railway,15.5,89.7,2,68.4,0,180,75.6,74.4,59,Approved,Not Required,0,0,Low,Near Completion,2025,Durgapur,Railway Development Project 618,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,No,Not Started,Substantially Complete,0,Ongoing
LA-200619,West Bengal,Power Transmission,15,7.8,1,88.5,0,82,5.8,6.1,52,Pending,Not Required,0,707,High,Early Stage,2016,Kolkata,Power Transmission Development Project 619,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Notification Issued,Urban,No,Not Started,Not Started,2,Ongoing
LA-200619,West Bengal,Power Transmission,15,24.5,1,83.3,0,82,16.1,21.6,52,Pending,Not Required,45,707,High,In Progress,2017,Kolkata,Power Transmission Development Project 619,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Urban,No,Not Started,Not Started,2,Ongoing
LA-200619,West Bengal,Power Transmission,15,26.7,1,81.3,2,82,15.7,21.2,52,Pending,Not Required,142,707,High,In Progress,2018,Kolkata,Power Transmission Development Project 619,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Litigation Begins,Urban,No,Not Started,Not Started,25,Ongoing
LA-200619,West Bengal,Power Transmission,15,28.2,1,79.7,3,82,20.5,26.6,52,Pending,Not Required,266,707,High,In Progress,2019,Kolkata,Power Transmission Development Project 619,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Court Stay,Urban,No,Not Started,Not Started,25,Ongoing
LA-200619,West Bengal,Power Transmission,15,30,0,78.9,4,82,20.5,27.5,52,Pending,Not Required,333,707,High,In Progress,2020,Kolkata,Power Transmission Development Project 619,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Court Stay,Urban,No,Not Started,Not Started,25,Ongoing
LA-200619,West Bengal,Power Transmission,15,32.2,0,77.4,5,82,24.4,23.5,52,Pending,Not Required,402,707,High,In Progress,2021,Kolkata,Power Transmission Development Project 619,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Court Stay,Urban,No,Not Started,Not Started,25,Ongoing
LA-200619,West Bengal,Power Transmission,15,34.5,0,74.8,6,82,24.9,25.2,52,Pending,Not Required,449,707,High,In Progress,2022,Kolkata,Power Transmission Development Project 619,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Court Stay,Urban,No,Not Started,Not Started,25,Ongoing
LA-200619,West Bengal,Power Transmission,15,45.1,0,69.8,6,82,25.6,32.3,52,Approved,Not Required,533,707,High,In Progress,2023,Kolkata,Power Transmission Development Project 619,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Litigation Resolved,Urban,No,Not Started,Not Started,25,Ongoing
LA-200619,West Bengal,Power Transmission,15,56.2,1,61.6,6,82,37.4,39.5,52,Approved,Not Required,620,707,High,In Progress,2024,Kolkata,Power Transmission Development Project 619,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,No Major Update,Urban,No,Partially Disbursed,Partially Complete,25,Ongoing
LA-200619,West Bengal,Power Transmission,15,68.4,0,53.6,6,82,58.4,62.2,52,Approved,Not Required,691,707,High,In Progress,2025,Kolkata,Power Transmission Development Project 619,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Urban,No,Partially Disbursed,Partially Complete,26,Ongoing
LA-200620,Uttarakhand,Highway,15,11.2,2,90.6,0,146,8.3,10.3,61,Pending,Pending,36,82,Low,Early Stage,2016,Nainital,Highway Development Project 620,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Notification Issued,Rural,Yes,Not Started,Not Started,0,Completed
LA-200620,Uttarakhand,Highway,15,18.1,1,81.1,0,146,15.5,14.7,61,Pending,Pending,19,82,Low,In Progress,2017,Nainital,Highway Development Project 620,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,Yes,Not Started,Not Started,0,Completed
LA-200620,Uttarakhand,Highway,15,19.1,1,79.5,0,146,14.8,15.6,61,Approved,Approved,17,82,Low,In Progress,2018,Nainital,Highway Development Project 620,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Forest Clearance Received,Rural,Yes,Not Started,Not Started,0,Completed
LA-200620,Uttarakhand,Highway,15,46.5,0,70.5,0,146,35.1,32.8,61,Approved,Approved,9,82,Low,In Progress,2019,Nainital,Highway Development Project 620,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),No Major Update,Rural,Yes,Not Started,Partially Complete,0,Completed
LA-200620,Uttarakhand,Highway,15,59,2,63.7,0,146,42.4,45.4,61,Approved,Approved,28,82,Low,In Progress,2020,Nainital,Highway Development Project 620,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,Yes,Partially Disbursed,Partially Complete,2,Completed
LA-200620,Uttarakhand,Highway,15,76.7,0,57.1,0,146,51.2,60.8,61,Approved,Approved,64,82,Low,In Progress,2021,Nainital,Highway Development Project 620,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,Yes,Partially Disbursed,Partially Complete,2,Completed
LA-200620,Uttarakhand,Highway,15,87.6,0,51.9,0,146,65.7,76.9,61,Approved,Approved,82,82,Low,Near Completion,2023,Nainital,Highway Development Project 620,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),No Major Update,Rural,Yes,Partially Disbursed,Partially Complete,3,Completed
LA-200620,Uttarakhand,Highway,15,100,1,47.5,0,146,57.8,73,61,Approved,Approved,51,82,Low,Completed,2025,Nainital,Highway Development Project 620,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,Yes,Partially Disbursed,Partially Complete,3,Completed
LA-200621,Uttarakhand,Railway,15,20.8,2,90.3,0,29,17.9,19.5,44,Pending,Not Required,0,0,Low,Early Stage,2020,Dehradun,Railway Development Project 621,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Notification Issued,Rural,No,Not Started,Not Started,0,Completed
LA-200621,Uttarakhand,Railway,15,38.2,2,84.6,0,29,22.4,33.6,44,Approved,Not Required,0,0,Low,In Progress,2021,Dehradun,Railway Development Project 621,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Compensation Initiated,Rural,No,Not Started,Not Started,0,Completed
LA-200621,Uttarakhand,Railway,15,57.6,0,71.2,0,29,42.7,54.7,44,Approved,Not Required,0,0,Low,In Progress,2022,Dehradun,Railway Development Project 621,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,No,Not Started,Partially Complete,0,Completed
LA-200621,Uttarakhand,Railway,15,82.3,0,65.8,0,29,73.1,77.4,44,Approved,Not Required,0,0,Low,Near Completion,2023,Dehradun,Railway Development Project 621,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Rural,No,Partially Disbursed,Substantially Complete,0,Completed
LA-200621,Uttarakhand,Railway,15,97.3,0,55.4,0,29,55.7,87.4,44,Approved,Not Required,0,0,Low,Completed,2024,Dehradun,Railway Development Project 621,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Rural,No,Partially Disbursed,Partially Complete,1,Completed
LA-200622,Tamil Nadu,Irrigation,76.3,7.4,1,93.5,0,157,6.6,6.5,44,Not Required,Not Required,0,0,Low,Early Stage,2023,Tiruchirappalli,Irrigation Development Project 622,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Notification Issued,Rural,No,Not Started,Not Started,0,Ongoing
LA-200622,Tamil Nadu,Irrigation,76.3,14.4,1,78.6,0,157,8.2,13.1,44,Not Required,Not Required,0,0,Low,In Progress,2024,Tiruchirappalli,Irrigation Development Project 622,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Compensation Initiated,Rural,No,Not Started,Not Started,0,Ongoing
LA-200622,Tamil Nadu,Irrigation,76.3,22.1,4,69.4,0,157,12.3,18.9,44,Not Required,Not Required,0,0,Low,In Progress,2025,Tiruchirappalli,Irrigation Development Project 622,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Routine Progress,Rural,No,Not Started,Not Started,0,Ongoing
LA-200623,Rajasthan,Industrial Corridor,102.2,0,1,96.8,0,123,0,0,22,Approved,Not Required,10,184,Medium,Early Stage,2022,Udaipur,Industrial Corridor Development Project 623,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Administrative Review,Rural,No,Not Started,Not Started,0,Ongoing
LA-200623,Rajasthan,Industrial Corridor,102.2,9.4,4,87.7,0,123,8,7.3,22,Pending,Not Required,111,184,Medium,In Progress,2024,Udaipur,Industrial Corridor Development Project 623,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Compensation Initiated,Rural,No,Not Started,Not Started,1,Ongoing
LA-200623,Rajasthan,Industrial Corridor,102.2,18.4,2,79.7,0,123,14.7,13.8,22,Pending,Not Required,179,184,Medium,In Progress,2025,Udaipur,Industrial Corridor Development Project 623,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Routine Progress,Rural,No,Not Started,Not Started,4,Ongoing
LA-200624,Jharkhand,Railway,15,0,4,98.9,0,105,0,0,50,Pending,Pending,0,58,Low,Early Stage,2023,Chaibasa,Railway Development Project 624,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Forest Clearance Pending,Urban,Yes,Not Started,Not Started,0,Ongoing
